tag category,Tag,Linked tag category,Linked tag
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,RDC_experiment,_RDC_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Spectral_density_experiment,_Spectral_density_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,New_data_experiment,_New_data_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,H_exch_rate_experiment,_H_exch_rate_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,H_exch_protection_fact_experiment,_H_exch_protection_fact_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Homonucl_NOE_experiment,_Homonucl_NOE_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Heteronucl_NOE_experiment,_Heteronucl_NOE_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Heteronucl_T1_experiment,_Heteronucl_T1_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Heteronucl_T1rho_experiment,_Heteronucl_T1rho_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Heteronucl_T2_experiment,_Heteronucl_T2_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Dipole_dipole_relax_experiment,_Dipole_dipole_relax_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Cross_correlation_experiment,_Cross_correlation_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Order_parameter_experiment,_Order_parameter_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,PH_titration_experiment,_PH_titration_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,D_H_fract_factor_experiment,_D_H_fract_factor_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Secondary_struct_experiment,_Secondary_struct_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Deduced_H_bond_experiment,_Deduced_H_bond_experiment.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Conformer_family_coord_set_expt,_Conformer_family_coord_set_expt.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Distance_constraints_expt,_Distance_constraints_expt.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,Torsion_angle_constraints_expt,_Torsion_angle_constraints_expt.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,RDC_constraint_expt,_RDC_constraint_expt.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,J_three_bond_constraint_expt,_J_three_bond_constraint_expt.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,CA_CB_constraint_expt,_CA_CB_constraint_expt.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,H_chem_shift_constraint_expt,_H_chem_shift_constraint_expt.Sample_label
Spectral_density_experiment,_Spectral_density_experiment.Sample_label,NMR_spec_expt,_NMR_spec_expt.Sample_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Sample_condition_list,_Sample_condition_list.Sf_framecode
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Assigned_chem_shift_list,_Assigned_chem_shift_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Coupling_constant_list,_Coupling_constant_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Spectral_peak_list,_Spectral_peak_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Chem_shift_isotope_effect_list,_Chem_shift_isotope_effect_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Mol_interaction_chem_shift_diff,_Mol_interaction_chem_shift_diff.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Chem_shift_anisotropy,_Chem_shift_anisotropy.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Chem_shifts_calc_type,_Chem_shifts_calc_type.Modeled_sample_conditions_ID
New_data_type_list,_New_data_type_list.Sample_condition_list_label,RDC_list,_RDC_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Spectral_density_list,_Spectral_density_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,New_data_type_list,_New_data_type_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,H_exch_rate_list,_H_exch_rate_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,H_exch_protection_factor_list,_H_exch_protection_factor_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Homonucl_NOE_list,_Homonucl_NOE_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Heteronucl_NOE_list,_Heteronucl_NOE_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Heteronucl_T1_list,_Heteronucl_T1_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Heteronucl_T1rho_list,_Heteronucl_T1rho_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Heteronucl_T2_list,_Heteronucl_T2_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Dipole_dipole_relax_list,_Dipole_dipole_relax_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Cross_correlation_list,_Cross_correlation_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Order_parameter_list,_Order_parameter_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,PH_titration_list,_PH_titration_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,D_H_fractionation_factor_list,_D_H_fractionation_factor_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Secondary_struct_feature_list,_Secondary_struct_feature_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Deduced_H_bond_list,_Deduced_H_bond_list.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,Conformer_family_coord_set,_Conformer_family_coord_set.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Sample_condition_list_label,NMR_spec_expt,_NMR_spec_expt.Sample_condition_list_label
New_data_type_list,_New_data_type_list.Data_file_name,Upload_data,_Upload_data.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Assigned_chem_shift_list,_Assigned_chem_shift_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Coupling_constant_list,_Coupling_constant_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Spectral_peak_list,_Spectral_peak_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Chem_shift_isotope_effect_list,_Chem_shift_isotope_effect_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Mol_interaction_chem_shift_diff,_Mol_interaction_chem_shift_diff.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Chem_shift_anisotropy,_Chem_shift_anisotropy.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Theoretical_chem_shift_list,_Theoretical_chem_shift_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Chem_shift_tensor_list,_Chem_shift_tensor_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,RDC_list,_RDC_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Spectral_density_list,_Spectral_density_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,New_data_type_list,_New_data_type_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,H_exch_rate_list,_H_exch_rate_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,H_exch_protection_factor_list,_H_exch_protection_factor_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Homonucl_NOE_list,_Homonucl_NOE_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Heteronucl_NOE_list,_Heteronucl_NOE_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Heteronucl_T1_list,_Heteronucl_T1_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Heteronucl_T1rho_list,_Heteronucl_T1rho_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Heteronucl_T2_list,_Heteronucl_T2_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Dipole_dipole_relax_list,_Dipole_dipole_relax_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Cross_correlation_list,_Cross_correlation_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Order_parameter_list,_Order_parameter_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,PH_titration_list,_PH_titration_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,PH_param_list,_PH_param_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,D_H_fractionation_factor_list,_D_H_fractionation_factor_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Secondary_struct_feature_list,_Secondary_struct_feature_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Deduced_H_bond_list,_Deduced_H_bond_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Conformer_stat_list,_Conformer_stat_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Constraint_stat_list,_Constraint_stat_list.Data_file_name
New_data_type_list,_New_data_type_list.Data_file_name,Angular_order_parameter_list,_Angular_order_parameter_list.Data_file_name
New_data_software_apps,_New_data_software_apps.Software_label,Chem_shift_software_apps,_Chem_shift_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Coupling_constant_software_apps,_Coupling_constant_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Spectral_peak_software_apps,_Spectral_peak_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Spectral_derivation_software_apps,_Spectral_derivation_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Isotope_effect_software_apps,_Isotope_effect_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Mol_interaction_diff_software_apps,_Mol_interaction_diff_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,CS_anisotropy_software_apps,_CS_anisotropy_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Chem_shifts_calc_software_apps,_Chem_shifts_calc_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,RDC_software_apps,_RDC_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Spectral_density_software_apps,_Spectral_density_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,New_data_software_apps,_New_data_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,H_exch_rate_software_apps,_H_exch_rate_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,H_exch_protect_fact_software_apps,_H_exch_protect_fact_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Homonucl_NOE_software_apps,_Homonucl_NOE_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Heteronucl_NOE_software_apps,_Heteronucl_NOE_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Heteronucl_T1_software_apps,_Heteronucl_T1_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Heteronucl_T1rho_software_apps,_Heteronucl_T1rho_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Heteronucl_T2_software_apps,_Heteronucl_T2_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Dipole_dipole_relax_software_apps,_Dipole_dipole_relax_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Cross_correlation_software_apps,_Cross_correlation_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Order_parameter_software_apps,_Order_parameter_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,PH_titration_software_apps,_PH_titration_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,D_H_fract_factor_software_apps,_D_H_fract_factor_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Secondary_struct_software_apps,_Secondary_struct_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Deduced_H_bond_software_apps,_Deduced_H_bond_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Conf_stats_software_apps,_Conf_stats_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Conformer_family_software_apps,_Conformer_family_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Force_constant_software_apps,_Force_constant_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,Distance_constraint_software_apps,_Distance_constraint_software_apps.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,NMR_spec_expt,_NMR_spec_expt.Software_label
New_data_software_apps,_New_data_software_apps.Software_label,NMR_spectral_proc_software_apps,_NMR_spectral_proc_software_apps.Software_label
